code,name,mhdi
20529,Santos Reyes Yucuná,0.337887164
20530,Santo Tomás Jalieza,0.597491333
20531,Santo Tomás Mazaltepec,0.682679203
20532,Santo Tomás Ocotepec,0.523545776
20533,Santo Tomás Tamazulapan,0.610317234
20534,San Vicente Coatlán,0.486586777
20535,San Vicente Lachixío,0.526488792
20536,San Vicente Nuñú,0.584103233
20537,Silacayoápam,0.5861754
20538,Sitio de Xitlapehua,0.596761564
20539,Soledad Etla,0.727460687
20540,Villa de Tamazulápam del Progreso,0.735449038
20541,Tanetze de Zaragoza,0.613532368
20542,Taniche,0.532648725
20543,Tataltepec de Valdés,0.501703121
20544,Teococuilco de Marcos Pérez,0.647457951
20545,Teotitlán de Flores Magón,0.700668309
20546,Teotitlán del Valle,0.674557306
20547,Teotongo,0.661384755
20548,Tepelmeme Villa de Morelos,0.551356399
20549,Tezoatlán de Segura y Luna,0.615832181
20550,San Jerónimo Tlacochahuaya,0.673260007
20551,Tlacolula de Matamoros,0.721128683
20552,Tlacotepec Plumas,0.655333752
20553,Tlalixtac de Cabrera,0.708458093
20554,Totontepec Villa de Morelos,0.530438138
20555,Trinidad Zaachila,0.630542116
20556,La Trinidad Vista Hermosa,0.600748697
20557,Unión Hidalgo,0.735063682
20558,Valerio Trujano,0.632361159
20559,San Juan Bautista Valle Nacional,0.601724896
20560,Villa Díaz Ordaz,0.594417875
20561,Yaxe,0.531935235
20562,Magdalena Yodocono de Porfirio Díaz,0.621804356
20563,Yogana,0.444144632
20564,Yutanduchi de Guerrero,0.540407496
20565,Villa de Zaachila,0.650181004
20566,San Mateo Yucutindó,0.550671845
20567,Zapotitlán Lagunas,0.528123536
20568,Zapotitlán Palmas,0.600161626
20569,Santa Inés de Zaragoza,0.549127758
20570,Zimatlán de Álvarez,0.650988304
21001,Acajete,0.626230822
21002,Acateno,0.609169996
21003,Acatlán,0.658782497
21004,Acatzingo,0.653033914
21005,Acteopan,0.460349722
21006,Ahuacatlán,0.574045581
21007,Ahuatlán,0.511267662
21008,Ahuazotepec,0.661252981
21009,Ahuehuetitla,0.610634571
21010,Ajalpan,0.532560281
21011,Albino Zertuche,0.555415818
21012,Aljojuca,0.662341738
21013,Altepexi,0.624227358
21014,Amixtlán,0.498228546
21015,Amozoc,0.698083642
21016,Aquixtla,0.585475994
21017,Atempan,0.586018907
21018,Atexcal,0.588479062
21019,Atlixco,0.727384779
21020,Atoyatempan,0.622215189
21021,Atzala,0.687900037
21022,Atzitzihuacán,0.585472148
21023,Atzitzintla,0.498611342
21024,Axutla,0.624370408
21025,Ayotoxco de Guerrero,0.625671492
21026,Calpan,0.616325075
21027,Caltepec,0.555985929
21028,Camocuautla,0.532258544
21029,Caxhuacan,0.579776954
21030,Coatepec,0.626703881
21031,Coatzingo,0.580812283
21032,Cohetzala,0.567009364
21033,Cohuecan,0.61473236
21034,Coronango,0.662697473
21035,Coxcatlán,0.635685532
21036,Coyomeapan,0.494469658
21037,Coyotepec,0.653251918
21038,Cuapiaxtla de Madero,0.58586431
21039,Cuautempan,0.568959113
21040,Cuautinchán,0.567150806
21041,Cuautlancingo,0.780313639
21042,Cuayuca de Andrade,0.544389635
21043,Cuetzalan del Progreso,0.551934697
21044,Cuyoaco,0.617105433
21045,Chalchicomula de Sesma,0.656394296
21046,Chapulco,0.620147645
21047,Chiautla,0.709282533
21048,Chiautzingo,0.687818187
21049,Chiconcuautla,0.464249198
21050,Chichiquila,0.481044828
21051,Chietla,0.663237991
21052,Chigmecatitlán,0.548859575
21053,Chignahuapan,0.616161827
21054,Chignautla,0.578623191
21055,Chila,0.628506304
21056,Chila de la Sal,0.594118065
21057,Honey,0.587254142
21058,Chilchotla,0.481776835
21059,Chinantla,0.62861588
21060,Domingo Arenas,0.581360448
21061,Eloxochitlán,0.46433191
21062,Epatlán,0.641187272
21063,Esperanza,0.625369117
21064,Francisco Z. Mena,0.622471457
21065,General Felipe Ángeles,0.580151794
21066,Guadalupe,0.700053174
21067,Guadalupe Victoria,0.652334231
21068,Hermenegildo Galeana,0.523374052
21069,Huaquechula,0.607280873
21070,Huatlatlauca,0.514746599
21071,Huauchinango,0.677838139
21072,Huehuetla,0.518693964
21073,Huehuetlán el Chico,0.634440993
21074,Huejotzingo,0.735417561
21075,Hueyapan,0.602819711
21076,Hueytamalco,0.572434036
21077,Hueytlalpan,0.48464462
21078,Huitzilan de Serdán,0.480238927
21079,Huitziltepec,0.661560794
21080,Atlequizayan,0.537530125
21081,Ixcamilpa de Guerrero,0.545468084
21082,Ixcaquixtla,0.662595287
21083,Ixtacamaxtitlán,0.570417501
21084,Ixtepec,0.515729472
21085,Izúcar de Matamoros,0.692574607
21086,Jalpan,0.569974666
21087,Jolalpan,0.534558086
21088,Jonotla,0.548328527
21089,Jopala,0.506354405
21090,Juan C. Bonilla,0.669672189
21091,Juan Galindo,0.727766241
21092,Juan N. Méndez,0.539930442
21093,Lafragua,0.580661624
21094,Libres,0.632638189
21095,La Magdalena Tlatlauquitepec,0.659590475
21096,Mazapiltepec de Juárez,0.617238425
21097,Mixtla,0.687471638
21098,Molcaxac,0.573094228
21099,Cañada Morelos,0.535877269
21100,Naupan,0.515572123
21101,Nauzontla,0.585541011
21102,Nealtican,0.636917334
21103,Nicolás Bravo,0.57645689
21104,Nopalucan,0.629737882
21105,Ocotepec,0.574507681
21106,Ocoyucan,0.552128673
21107,Olintla,0.494319156
21108,Oriental,0.654784056
21109,Pahuatlán,0.559209574
21110,Palmar de Bravo,0.553873275
21111,Pantepec,0.534165566
21112,Petlalcingo,0.601308451
21113,Piaxtla,0.613503112
21114,Puebla,0.802395519
21115,Quecholac,0.566556076
21116,Quimixtlán,0.516935374
21117,Rafael Lara Grajales,0.68315482
21118,Los Reyes de Juárez,0.624011121
21119,San Andrés Cholula,0.766626207
21120,San Antonio Cañada,0.51282966
21121,San Diego la Mesa Tochimiltzingo,0.513259463
21122,San Felipe Teotlalcingo,0.668598358
21123,San Felipe Tepatlán,0.493211638
21124,San Gabriel Chilac,0.614985253
21125,San Gregorio Atzompa,0.732392944
21126,San Jerónimo Tecuanipan,0.618977064
21127,San Jerónimo Xayacatlán,0.590311329
21128,San José Chiapa,0.597096351
21129,San José Miahuatlán,0.601436479
21130,San Juan Atenco,0.660966767
21131,San Juan Atzompa,0.655942354
21132,San Martín Texmelucan,0.756921315
21133,San Martín Totoltepec,0.643196052
21134,San Matías Tlalancaleca,0.686013917
21135,San Miguel Ixitlán,0.575942892
21136,San Miguel Xoxtla,0.763913477
21137,San Nicolás Buenos Aires,0.554356049
21138,San Nicolás de los Ranchos,0.637946385
21139,San Pablo Anicano,0.599277292
21140,San Pedro Cholula,0.781549618
21141,San Pedro Yeloixtlahuaca,0.65981981
21142,San Salvador el Seco,0.606329618
21143,San Salvador el Verde,0.669600667
21144,San Salvador Huixcolotla,0.669406557
21145,San Sebastián Tlacotepec,0.506891289
21146,Santa Catarina Tlaltempan,0.547030796
21147,Santa Inés Ahuatempan,0.547665325
21148,Santa Isabel Cholula,0.612605594
21149,Santiago Miahuatlán,0.619491119
21150,Huehuetlán el Grande,0.530909845
21151,Santo Tomás Hueyotlipan,0.692733574
21152,Soltepec,0.598824893
21153,Tecali de Herrera,0.656323596
21154,Tecamachalco,0.661374777
21155,Tecomatlán,0.609712772
21156,Tehuacán,0.689435879
21157,Tehuitzingo,0.598670301
21158,Tenampulco,0.591500367
21159,Teopantlán,0.498679916
21160,Teotlalco,0.600649492
21161,Tepanco de López,0.648211891
21162,Tepango de Rodríguez,0.50896339
21163,Tepatlaxco de Hidalgo,0.611104251
21164,Tepeaca,0.693637365
21165,Tepemaxalco,0.45955117
21166,Tepeojuma,0.62381398
21167,Tepetzintla,0.537722138
21168,Tepexco,0.564417397
21169,Tepexi de Rodríguez,0.588989083
21170,Tepeyahualco,0.577025718
21171,Tepeyahualco de Cuauhtémoc,0.694744563
21172,Tetela de Ocampo,0.592293361
21173,Teteles de Avila Castillo,0.758510467
21174,Teziutlán,0.747289517
21175,Tianguismanalco,0.612576272
21176,Tilapa,0.666297503
21177,Tlacotepec de Benito Juárez,0.586240811
21178,Tlacuilotepec,0.533631704
21179,Tlachichuca,0.591555795
21180,Tlahuapan,0.630549514
21181,Tlaltenango,0.641740384
21182,Tlanepantla,0.637076851
21183,Tlaola,0.527464412
21184,Tlapacoya,0.521023754
21185,Tlapanalá,0.60948792
21186,Tlatlauquitepec,0.646848441
21187,Tlaxco,0.562266382
21188,Tochimilco,0.581941335
21189,Tochtepec,0.65146884
21190,Totoltepec de Guerrero,0.63065801
21191,Tulcingo,0.560697223
21192,Tuzamapan de Galeana,0.579786726
21193,Tzicatlacoyan,0.494275647
21194,Venustiano Carranza,0.675643524
21195,Vicente Guerrero,0.549333399
21196,Xayacatlán de Bravo,0.65269965
21197,Xicotepec,0.649346453
21198,Xicotlán,0.543985951
21199,Xiutetelco,0.597031144
21200,Xochiapulco,0.56806496
21201,Xochiltepec,0.611222157
21202,Xochitlán de Vicente Suárez,0.531178553
21203,Xochitlán Todos Santos,0.573231109
21204,Yaonáhuac,0.638223961
21205,Yehualtepec,0.623910927
21206,Zacapala,0.533741738
21207,Zacapoaxtla,0.615478884
21208,Zacatlán,0.689541566
21209,Zapotitlán,0.619373161
21210,Zapotitlán de Méndez,0.594377864
21211,Zaragoza,0.691130724
21212,Zautla,0.580668846
21213,Zihuateutla,0.540099716
21214,Zinacatepec,0.638579233
21215,Zongozotla,0.582454289
21216,Zoquiapan,0.547695359
21217,Zoquitlán,0.481943757
22001,Amealco de Bonfil,0.554641406
22002,Pinal de Amoles,0.529673618
22003,Arroyo Seco,0.607308127
22004,Cadereyta de Montes,0.569993617
22005,Colón,0.61290591
22006,Corregidora,0.879605865
22007,Ezequiel Montes,0.697523604
22008,Huimilpan,0.637510619
22009,Jalpan de Serra,0.662540599
22010,Landa de Matamoros,0.593315681
22011,El Marqués,0.657370119
22012,Pedro Escobedo,0.696182484
22013,Peñamiller,0.589005315
22014,Querétaro,0.823852162
22015,San Joaquín,0.577117038
22016,San Juan del Río,0.746706007
22017,Tequisquiapan,0.717476061
22018,Tolimán,0.595447919
23001,Cozumel,0.761248417
23002,Felipe Carrillo Puerto,0.641163757
23003,Isla Mujeres,0.691355374
23004,Othón P. Blanco,0.747335387
23005,Benito Juárez,0.814039417
23006,José María Morelos,0.596906217
23007,Lázaro Cárdenas,0.655244155
23008,Solidaridad,0.711442712
23009,Tulum,0.639379022
24001,Ahualulco,0.614706183
24002,Alaquines,0.571635661
24003,Aquismón,0.499679325
24004,Armadillo de los Infante,0.581135221
24005,Cárdenas,0.722081878
24006,Catorce,0.626413285
24007,Cedral,0.721066978
24008,Cerritos,0.723206833
24009,Cerro de San Pedro,0.753044776
24010,Ciudad del Maíz,0.649083171
24011,Ciudad Fernández,0.702780891
24012,Tancanhuitz,0.599487372
24013,Ciudad Valles,0.748162531
24014,Coxcatlán,0.565529523
24015,Charcas,0.681810836
24016,Ebano,0.693552718
24017,Guadalcázar,0.551282154
24018,Huehuetlán,0.593251512
24019,Lagunillas,0.584136486
24020,Matehuala,0.754303474
24021,Mexquitic de Carmona,0.617903679
24022,Moctezuma,0.569118846
24023,Rayón,0.657823403
24024,Rioverde,0.693854933
24025,Salinas,0.655816633
24026,San Antonio,0.537814115
24027,San Ciro de Acosta,0.680218531
24028,San Luis Potosí,0.812471933
24029,San Martín Chalchicuautla,0.567175057
24030,San Nicolás Tolentino,0.59004176
24031,Santa Catarina,0.580141777
24032,Santa María del Río,0.634609702
24033,Santo Domingo,0.615887589
24034,San Vicente Tancuayalab,0.620563568
24035,Soledad de Graciano Sánchez,0.782165466
24036,Tamasopo,0.612306569
24037,Tamazunchale,0.639268601
24038,Tampacán,0.624796894
24039,Tampamolón Corona,0.589811345
24040,Tamuín,0.667109374
24041,Tanlajás,0.553272731
24042,Tanquián de Escobedo,0.64978213
24043,Tierra Nueva,0.607284142
24044,Vanegas,0.609993011
24045,Venado,0.639592612
24046,Villa de Arriaga,0.528894454
24047,Villa de Guadalupe,0.584976757
24048,Villa de la Paz,0.702346254
24049,Villa de Ramos,0.593769493
24050,Villa de Reyes,0.621529084
24051,Villa Hidalgo,0.668170523
24052,Villa Juárez,0.638949306
24053,Axtla de Terrazas,0.649047741
24054,Xilitla,0.59528633
24055,Zaragoza,0.598344902
24056,Villa de Arista,0.637474908
24057,Matlapa,0.603097161
24058,El Naranjo,0.679853435
25001,Ahome,0.809698023
25002,Angostura,0.743633295
25003,Badiraguato,0.541116376
25004,Concordia,0.674164823
25005,Cosalá,0.631954143
25006,Culiacán,0.818514062
25007,Choix,0.562908606
25008,Elota,0.661830046
25009,Escuinapa,0.744638288
25010,El Fuerte,0.702736217
25011,Guasave,0.779492588
25012,Mazatlán,0.810706326
25013,Mocorito,0.669340662
25014,Rosario,0.705554095
25015,Salvador Alvarado,0.79382368
25016,San Ignacio,0.661664235
25017,Sinaloa,0.670566178
25018,Navolato,0.705868873
26001,Aconchi,0.747378635
26002,Agua Prieta,0.762819076
26003,Alamos,0.642989236
26004,Altar,0.710958277
26005,Arivechi,0.669015199
26006,Arizpe,0.727774104
26007,Atil,0.784757526
26008,Bacadéhuachi,0.6710389
26009,Bacanora,0.65967803
26010,Bacerac,0.678742759
26011,Bacoachi,0.727078495
26012,Bácum,0.731778621
26013,Banámichi,0.733567037
26014,Baviácora,0.759874895
26015,Bavispe,0.717461316
26016,Benjamín Hill,0.728483164
26017,Caborca,0.74864005
26018,Cajeme,0.820506124
26019,Cananea,0.809640877
26020,Carbó,0.701288248
26021,La Colorada,0.676665997
26022,Cucurpe,0.655045064
26023,Cumpas,0.779071638
26024,Divisaderos,0.72538512
26025,Empalme,0.775454296
26026,Etchojoa,0.697227246
26027,Fronteras,0.740374517
26028,Granados,0.773417766
26029,Guaymas,0.77485542
26030,Hermosillo,0.806535015
26031,Huachinera,0.730137606
26032,Huásabas,0.749742648
26033,Huatabampo,0.731298504
26034,Huépac,0.765433949
26035,Imuris,0.754246806
26036,Magdalena,0.713127078
26037,Mazatán,0.702628895
26038,Moctezuma,0.672287766
26039,Naco,0.761126255
26040,Nácori Chico,0.653069061
26041,Nacozari de García,0.784330077
26042,Navojoa,0.759665941
26043,Nogales,0.777895653
26044,Onavas,0.66267614
26045,Opodepe,0.691749516
26046,Oquitoa,0.759870985
26047,Pitiquito,0.758672475
26048,Puerto Peñasco,0.775509155
26049,Quiriego,0.580471419
26050,Rayón,0.723159064
26051,Rosario,0.645296388
26052,Sahuaripa,0.699473575
26053,San Felipe de Jesús,0.767812741
26054,San Javier,0.653021792
26055,San Luis Río Colorado,0.766989985
26056,San Miguel de Horcasitas,0.627111622
26057,San Pedro de la Cueva,0.704364063
26058,Santa Ana,0.733531725
26059,Santa Cruz,0.721609048
26060,Sáric,0.699683457
26061,Soyopa,0.662730223
26062,Suaqui Grande,0.729294798
26063,Tepache,0.719960931
26064,Trincheras,0.665953089
26065,Tubutama,0.692958941
26066,Ures,0.770440282
26067,Villa Hidalgo,0.679561137
26068,Villa Pesqueira,0.720702196
26069,Yécora,0.603146019
26070,General Plutarco Elías Calles,0.720405022
26071,Benito Juárez,0.829100671
26072,San Ignacio Río Muerto,0.675223919
27001,Balancán,0.644158286
27002,Cárdenas,0.678777209
27003,Centla,0.654563784
27004,Centro,0.792916004
27005,Comalcalco,0.644614761
27006,Cunduacán,0.665306144
27007,Emiliano Zapata,0.736054883
27008,Huimanguillo,0.647477213
27009,Jalapa,0.680190931
27010,Jalpa de Méndez,0.698276999
27011,Jonuta,0.642803922
27012,Macuspana,0.675825065
27013,Nacajuca,0.716719787
27014,Paraíso,0.726816455
27015,Tacotalpa,0.65703041
27016,Teapa,0.665623415
27017,Tenosique,0.690401672
28001,Abasolo,0.693553953
28002,Aldama,0.675959131
28003,Altamira,0.749224397
28004,Antiguo Morelos,0.677115041
28005,Burgos,0.650002658
28006,Bustamante,0.597598505
28007,Camargo,0.773990743
28008,Casas,0.612525358
28009,Ciudad Madero,0.825666459
28010,Cruillas,0.644878262
28011,Gómez Farías,0.679094269
28012,González,0.649065965
28013,Güémez,0.648809484
28014,Guerrero,0.502027651
28015,Gustavo Díaz Ordaz,0.721318238
28016,Hidalgo,0.699228189
28017,Jaumave,0.673714061
28018,Jiménez,0.722982072
28019,Llera,0.671330761
28020,Mainero,0.668825256
28021,El Mante,0.779945454
28022,Matamoros,0.757742125
28023,Méndez,0.673505988
28024,Mier,0.785641383
28025,Miguel Alemán,0.792602766
28026,Miquihuana,0.594253923
28027,Nuevo Laredo,0.78575184
28028,Nuevo Morelos,0.669377078
28029,Ocampo,0.669872028
28030,Padilla,0.736057796
28031,Palmillas,0.672596206
28032,Reynosa,0.765851218
28033,Río Bravo,0.74458808
28034,San Carlos,0.632928331
28035,San Fernando,0.681404562
28036,San Nicolás,0.539557153
28037,Soto la Marina,0.664889954
28038,Tampico,0.815210197
28039,Tula,0.643738064
28040,Valle Hermoso,0.749238734
28041,Victoria,0.810547296
28042,Villagrán,0.679748445
28043,Xicoténcatl,0.733929708
29001,Amaxac de Guerrero,0.773830724
29002,Apetatitlán de Antonio Carvajal,0.813974224
29003,Atlangatepec,0.656021675
29004,Atltzayanca,0.637566364
29005,Apizaco,0.796053155
29006,Calpulalpan,0.724190377
29007,El Carmen Tequexquitla,0.610746334
29008,Cuapiaxtla,0.655856395
29009,Cuaxomulco,0.716042883
29010,Chiautempan,0.760172969
29011,Muñoz de Domingo Arenas,0.727993616
29012,Españita,0.621216103
29013,Huamantla,0.720094219
29014,Hueyotlipan,0.689466191
29015,Ixtacuixtla de Mariano Matamoros,0.738498766
29016,Ixtenco,0.740165643
29017,Mazatecochco de José María Morelos,0.704020835
29018,Contla de Juan Cuamatzi,0.711154626
29019,Tepetitla de Lardizábal,0.741277991
29020,Sanctórum de Lázaro Cárdenas,0.698044468
29021,Nanacamilpa de Mariano Arista,0.720333979
29022,Acuamanala de Miguel Hidalgo,0.731356842
29023,Natívitas,0.718586158
29024,Panotla,0.768884144
29025,San Pablo del Monte,0.674001668
29026,Santa Cruz Tlaxcala,0.741709481
29027,Tenancingo,0.725380492
29028,Teolocholco,0.706658138
29029,Tepeyanco,0.786143985
29030,Terrenate,0.62859547
29031,Tetla de la Solidaridad,0.73739226
29032,Tetlatlahuca,0.744291617
29033,Tlaxcala,0.835024383
29034,Tlaxco,0.670090165
29035,Tocatlán,0.71270528
29036,Totolac,0.818920619
29037,Ziltlaltépec de Trinidad Sánchez Santos,0.620374909
29038,Tzompantepec,0.7254941
29039,Xaloztoc,0.687065895
29040,Xaltocan,0.667974652
29041,Papalotla de Xicohténcatl,0.766992228
29042,Xicohtzinco,0.77102727
29043,Yauhquemehcan,0.782203319
29044,Zacatelco,0.764037717
29045,Benito Juárez,0.771860549
29046,Emiliano Zapata,0.711469355
29047,Lázaro Cárdenas,0.725502851
29048,La Magdalena Tlaltelulco,0.726112956
29049,San Damián Texóloc,0.768851496
29050,San Francisco Tetlanohcan,0.682310862
29051,San Jerónimo Zacualpan,0.764496695
29052,San José Teacalco,0.671126083
29053,San Juan Huactzinco,0.759844185
29054,San Lorenzo Axocomanitla,0.7658284
29055,San Lucas Tecopilco,0.713727669
29056,Santa Ana Nopalucan,0.75029584
29057,Santa Apolonia Teacalco,0.737789123
29058,Santa Catarina Ayometla,0.745798412
29059,Santa Cruz Quilehtla,0.717395327
29060,Santa Isabel Xiloxoxtla,0.724415268
30001,Acajete,0.621461954
30002,Acatlán,0.693317397
30003,Acayucan,0.649857931
30004,Actopan,0.727664828
30005,Acula,0.60049125
30006,Acultzingo,0.59438566
30007,Camarón de Tejeda,0.571018961
30008,Alpatláhuac,0.545227721
30009,Alto Lucero de Gutiérrez Barrios,0.677010023
30010,Altotonga,0.596232135
30011,Alvarado,0.667494106
30012,Amatitlán,0.61420522
30013,Naranjos Amatlán,0.777930784
30014,Amatlán de los Reyes,0.666434523
30015,Angel R. Cabada,0.611312186
30016,La Antigua,0.761902093
30017,Apazapan,0.696405624
30018,Aquila,0.49677817
30019,Astacinga,0.458341594
30020,Atlahuilco,0.459337791
30021,Atoyac,0.663601397
30022,Atzacan,0.575528259
30023,Atzalan,0.58113752
30024,Tlaltetela,0.56770303
30025,Ayahualulco,0.46677935
30026,Banderilla,0.759424517
30027,Benito Juárez,0.702337913
30028,Boca del Río,0.798113239
30029,Calcahualco,0.461993615
30030,Camerino Z. Mendoza,0.747369006
30031,Carrillo Puerto,0.529740046
30032,Catemaco,0.663578027
30033,Cazones de Herrera,0.622307614
30034,Cerro Azul,0.75677998
30035,Citlaltépetl,0.611773243
30036,Coacoatzintla,0.648325159
30037,Coahuitlán,0.519562599
30038,Coatepec,0.764397412
30039,Coatzacoalcos,0.759830523
30040,Coatzintla,0.75000873
30041,Coetzala,0.539281562
30042,Colipa,0.567871092
30043,Comapa,0.514377954
30044,Córdoba,0.748335564
30045,Cosamaloapan de Carpio,0.706798531
30046,Cosautlán de Carvajal,0.583754376
30047,Coscomatepec,0.534495652
30048,Cosoleacaque,0.719904917
30049,Cotaxtla,0.58297128
30050,Coxquihui,0.567142243
30051,Coyutla,0.582187492
30052,Cuichapa,0.652087188
30053,Cuitláhuac,0.673981274
30054,Chacaltianguis,0.662906027
30055,Chalma,0.631198167
30056,Chiconamel,0.574968258
30057,Chiconquiaco,0.534542217
30058,Chicontepec,0.657076811
30059,Chinameca,0.638716976
30060,Chinampa de Gorostiza,0.6326029
30061,Las Choapas,0.583479312
30062,Chocamán,0.592755833
30063,Chontla,0.618407114
30064,Chumatlán,0.558367826
30065,Emiliano Zapata,0.760720525
30066,Espinal,0.620901424
30067,Filomeno Mata,0.487621226
30068,Fortín,0.766128467
30069,Gutiérrez Zamora,0.686386384
30070,Hidalgotitlán,0.58124099
30071,Huatusco,0.676960741
30072,Huayacocotla,0.596920886
30073,Hueyapan de Ocampo,0.597414023
30074,Huiloapan de Cuauhtémoc,0.73535068
30075,Ignacio de la Llave,0.590482002
30076,Ilamatlán,0.457670091
30077,Isla,0.661355556
30078,Ixcatepec,0.614542257
30079,Ixhuacán de los Reyes,0.553410651
30080,Ixhuatlán del Café,0.581264483
30081,Ixhuatlancillo,0.65816353
30082,Ixhuatlán del Sureste,0.652319814
30083,Ixhuatlán de Madero,0.576357254
30084,Ixmatlahuacan,0.617504682
30085,Ixtaczoquitlán,0.722438589
30086,Jalacingo,0.579621413
30087,Xalapa,0.812930986
30088,Jalcomulco,0.620042951
30089,Jáltipan,0.669630852
30090,Jamapa,0.615591401
30091,Jesús Carranza,0.605664137
30092,Xico,0.65974324
30093,Jilotepec,0.712185362
30094,Juan Rodríguez Clara,0.62962367
30095,Juchique de Ferrer,0.594443717
30096,Landero y Coss,0.652475392
30097,Lerdo de Tejada,0.701501691
30098,Magdalena,0.627839381
30099,Maltrata,0.614254143
30100,Manlio Fabio Altamirano,0.632704236
30101,Mariano Escobedo,0.623031618
30102,Martínez de la Torre,0.693922494
30103,Mecatlán,0.470148123
30104,Mecayapan,0.47013935
30105,Medellín,0.686138263
30106,Miahuatlán,0.637564278
30107,Las Minas,0.497603614
30108,Minatitlán,0.724578375
30109,Misantla,0.666040501
30110,Mixtla de Altamirano,0.392222892
30111,Moloacán,0.607321837
30112,Naolinco,0.704940563
30113,Naranjal,0.583467097
30114,Nautla,0.655172132
30115,Nogales,0.746903243
30116,Oluta,0.662996137
30117,Omealca,0.624516888
30118,Orizaba,0.802711674
30119,Otatitlán,0.664627712
30120,Oteapan,0.593193052
30121,Ozuluama de Mascareñas,0.61423408
30122,Pajapan,0.513545318
30123,Pánuco,0.71451936
30124,Papantla,0.684732483
30125,Paso del Macho,0.629666931
30126,Paso de Ovejas,0.692457286
30127,La Perla,0.430948195
30128,Perote,0.680816437
30129,Platón Sánchez,0.652438041
30130,Playa Vicente,0.598871472
30131,Poza Rica de Hidalgo,0.786240563
30132,Las Vigas de Ramírez,0.599726618
30133,Pueblo Viejo,0.691888882
30134,Puente Nacional,0.696927317
30135,Rafael Delgado,0.615033452
30136,Rafael Lucio,0.694165806
30137,Los Reyes,0.544456068
30138,Río Blanco,0.796213033
30139,Saltabarranca,0.653120249
30140,San Andrés Tenejapan,0.54210221
30141,San Andrés Tuxtla,0.637326848
30142,San Juan Evangelista,0.60010583
30143,Santiago Tuxtla,0.624906763
30144,Sayula de Alemán,0.615126467
30145,Soconusco,0.688919384
30146,Sochiapa,0.562273324
30147,Soledad Atzompa,0.462142265
30148,Soledad de Doblado,0.626875732
30149,Soteapan,0.455437298
30150,Tamalín,0.621519149
30151,Tamiahua,0.611400372
30152,Tampico Alto,0.668040073
30153,Tancoco,0.65358462
30154,Tantima,0.621209748
30155,Tantoyuca,0.601900051
30156,Tatatila,0.509477091
30157,Castillo de Teayo,0.635475239
30158,Tecolutla,0.621149896
30159,Tehuipango,0.365027604
30160,Álamo Temapache,0.645006994
30161,Tempoal,0.646602222
30162,Tenampa,0.568539922
30163,Tenochtitlán,0.592961209
30164,Teocelo,0.674512734
30165,Tepatlaxco,0.517751344
30166,Tepetlán,0.580144483
30167,Tepetzintla,0.602781714
30168,Tequila,0.552848015
30169,José Azueta,0.660619248
30170,Texcatepec,0.459400347
30171,Texhuacán,0.532164274
30172,Texistepec,0.557680517
30173,Tezonapa,0.556192953
30174,Tierra Blanca,0.678848315
30175,Tihuatlán,0.645442033
30176,Tlacojalpan,0.614672792
30177,Tlacolulan,0.552976895
30178,Tlacotalpan,0.653397945
30179,Tlacotepec de Mejía,0.62733389
30180,Tlachichilco,0.529113392
30181,Tlalixcoyan,0.648649987
30182,Tlalnelhuayocan,0.683828294
30183,Tlapacoyan,0.640738211
30184,Tlaquilpa,0.488209356
30185,Tlilapan,0.603402553
30186,Tomatlán,0.649656404
30187,Tonayán,0.558802697
30188,Totutla,0.601367625
30189,Tuxpan,0.724048648
30190,Tuxtilla,0.656108788
30191,Ursulo Galván,0.762015221
30192,Vega de Alatorre,0.650648612
30193,Veracruz,0.787326313
30194,Villa Aldama,0.573514458
30195,Xoxocotla,0.482441007
30196,Yanga,0.699226557
30197,Yecuatla,0.60129041
30198,Zacualpan,0.521237382
30199,Zaragoza,0.560459594
30200,Zentla,0.579396015
30201,Zongolica,0.549793329
30202,Zontecomatlán de López y Fuentes,0.487193987
30203,Zozocolco de Hidalgo,0.530564523
30204,Agua Dulce,0.726517362
30205,El Higo,0.724905522
30206,Nanchital de Lázaro Cárdenas del Río,0.799214022
30207,Tres Valles,0.649044356
30208,Carlos A. Carrillo,0.675701375
30209,Tatahuicapan de Juárez,0.512490402
30210,Uxpanapa,0.551872802
30211,San Rafael,0.66769947
30212,Santiago Sochiapan,0.541773512
31001,Abalá,0.552267916
31002,Acanceh,0.663048978
31003,Akil,0.592955058
31004,Baca,0.682509137
31005,Bokobá,0.616133793
31006,Buctzotz,0.64009272
31007,Cacalchén,0.665559348
31008,Calotmul,0.604820676
31009,Cansahcab,0.659711682
31010,Cantamayec,0.474956506
31011,Celestún,0.620106947
31012,Cenotillo,0.615710742
31013,Conkal,0.732182283
31014,Cuncunul,0.565592145
31015,Cuzamá,0.551503704
31016,Chacsinkín,0.492534338
31017,Chankom,0.499329723
31018,Chapab,0.607538621
31019,Chemax,0.451561741
31020,Chicxulub Pueblo,0.694593551
31021,Chichimilá,0.528288112
31022,Chikindzonot,0.496026116
31023,Chocholá,0.662099796
31024,Chumayel,0.609495993
31025,Dzán,0.624970525
31026,Dzemul,0.675229405
31027,Dzidzantún,0.751770568
31028,Dzilam de Bravo,0.660912122
31029,Dzilam González,0.659386038
31030,Dzitás,0.575788001
31031,Dzoncauich,0.514478042
31032,Espita,0.549573409
31033,Halachó,0.598310831
31034,Hocabá,0.622309249
31035,Hoctún,0.594915666
31036,Homún,0.572868458
